Bedroom,Bathroom,Property Size,Nearby School,Nearby Mall,Tenure Type,Property Type,Parking Lot,Bus Stop,Mall,Park,School,Hospital,price,Highway,Nearby Railway Station,Railway Station
3.0,2.0,700.0,0,0,1,0,2.0,0,0,0,0,0,258000.0,0,0,0
3.0,2.0,721.0,0,0,0,1,1.0,0,0,0,0,0,270000.0,0,0,0
3.0,2.0,700.0,0,0,0,1,1.0,0,0,0,0,0,338000.0,0,0,0
2.0,1.0,570.0,0,0,0,3,1.0,0,0,0,0,0,175000.0,0,0,0
2.0,2.0,1188.0,1,0,1,1,2.0,0,0,1,1,0,550000.0,0,0,0
3.0,2.0,650.0,0,0,1,3,1.0,0,0,0,0,0,100000.0,0,0,0
3.0,1.0,603.0,0,0,1,0,1.0,0,0,0,0,0,200000.0,0,0,0
3.0,2.0,852.0,1,0,1,0,1.0,1,0,1,1,0,299000.0,0,0,0
2.0,2.0,765.0,0,0,0,1,2.0,0,0,0,0,0,400000.0,0,0,0
2.0,2.0,565.0,1,1,0,0,2.0,1,1,0,1,0,320000.0,0,0,0
3.0,2.0,800.0,0,1,0,0,1.0,0,1,0,0,0,250000.0,0,0,0
3.0,2.0,1019.0,1,1,0,1,1.0,1,1,1,1,0,599999.0,1,0,0
3.0,2.0,1363.0,0,0,1,1,1.0,0,0,0,0,0,499999.0,0,0,0
3.0,2.0,833.0,0,0,0,0,1.0,0,0,0,0,0,238000.0,0,0,0
3.0,2.0,830.0,1,0,1,1,1.0,1,0,1,1,1,250000.0,0,0,0
3.0,2.0,800.0,1,0,1,0,1.0,1,0,0,1,0,400000.0,0,0,0
3.0,2.0,730.0,0,0,1,0,1.0,0,0,0,0,0,278000.0,0,0,0
3.0,2.0,1036.0,0,0,0,1,2.0,0,0,0,0,0,750000.0,0,0,0
3.0,2.0,851.0,0,0,1,1,2.0,0,0,0,0,0,739000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,385000.0,0,0,0
3.0,2.0,800.0,0,0,1,0,1.0,0,0,0,0,0,420000.0,0,0,0
3.0,2.0,800.0,0,0,1,0,2.0,0,0,0,0,0,420000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,399000.0,0,0,0
2.0,1.0,624.0,1,1,1,3,1.0,0,1,0,1,1,175000.0,0,1,1
3.0,2.0,628.0,1,0,1,0,1.0,0,0,1,1,0,140000.0,0,0,0
3.0,2.0,1049.0,0,0,1,1,1.0,0,0,0,0,0,360000.0,0,0,0
4.0,2.0,1050.0,1,1,1,1,1.0,0,1,0,1,1,420000.0,0,0,0
3.0,2.0,999.0,0,0,1,1,1.0,0,0,0,0,0,375000.0,0,0,0
4.0,2.0,1328.0,1,1,1,1,2.0,1,1,1,1,1,529000.0,0,0,0
4.0,3.0,1399.0,0,0,0,1,2.0,0,0,0,0,0,433094.0,0,0,0
3.0,2.0,775.0,0,0,1,0,1.0,0,0,0,0,0,120000.0,0,0,0
3.0,2.0,1035.0,0,0,0,0,1.0,0,0,0,0,0,485000.0,0,0,0
3.0,2.0,1090.0,0,0,0,5,1.0,0,0,0,0,0,350000.0,0,1,1
3.0,2.0,815.0,1,1,1,0,1.0,1,1,0,1,1,250000.0,1,1,1
3.0,2.0,856.0,0,0,0,1,2.0,0,0,0,0,0,510000.0,0,0,0
4.0,3.0,1600.0,0,0,0,1,2.0,0,0,0,0,0,660000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,330000.0,0,0,0
3.0,2.0,750.0,0,0,0,0,1.0,0,0,0,0,0,340000.0,0,0,0
3.0,2.0,1353.0,0,0,0,5,2.0,0,0,0,0,0,690000.0,0,0,0
1.0,1.0,465.0,0,0,1,0,1.0,0,0,0,0,0,168000.0,0,0,0
4.0,2.0,1207.0,1,0,1,5,1.0,1,0,1,1,0,535000.0,0,0,0
3.0,2.0,1007.0,0,0,1,0,1.0,0,0,0,0,0,250000.0,0,0,0
4.0,3.0,1701.0,0,0,0,1,3.0,0,0,0,0,0,1870000.0,0,0,0
2.0,2.0,1002.0,1,1,0,5,2.0,1,1,1,1,0,823628.0,1,1,1
3.0,2.0,750.0,0,0,0,0,1.0,0,0,0,0,0,230000.0,0,0,0
3.0,2.0,650.0,1,0,0,0,1.0,1,0,1,1,0,195000.0,0,0,0
3.0,2.0,835.0,0,0,1,0,1.0,1,0,0,0,1,230000.0,0,0,1
4.0,3.0,2184.0,0,0,0,1,4.0,0,0,0,0,0,2100000.0,0,0,0
4.0,3.0,1302.0,0,0,0,1,2.0,0,0,0,0,0,920000.0,0,0,0
3.0,2.0,868.0,0,0,1,0,1.0,0,0,1,0,1,340000.0,0,0,0
3.0,2.0,1016.0,1,0,1,0,1.0,1,0,0,1,1,325000.0,0,1,1
4.0,2.0,912.0,0,0,0,0,1.0,0,0,0,0,0,258000.0,0,0,0
3.0,2.0,883.0,1,0,1,0,1.0,0,0,0,1,0,260000.0,0,0,0
3.0,2.0,950.0,0,0,1,0,1.0,0,0,0,0,0,305000.0,0,0,0
3.0,2.0,1018.0,1,0,1,0,1.0,1,0,1,1,0,405000.0,0,0,0
3.0,2.0,915.0,0,0,0,5,2.0,0,0,0,0,0,443000.0,0,0,0
3.0,2.0,1270.0,0,0,0,1,2.0,0,0,0,0,0,660000.0,0,0,0
3.0,1.0,614.0,0,0,0,0,1.0,0,0,0,0,0,190000.0,0,0,0
2.0,2.0,818.0,0,0,1,0,1.0,0,0,0,0,0,288888.0,0,0,0
3.0,2.0,1003.0,1,1,0,5,2.0,1,1,1,1,0,878720.0,1,1,1
3.0,2.0,1346.0,0,0,1,1,2.0,0,0,0,0,0,576000.0,0,0,0
2.0,1.0,650.0,0,0,1,0,1.0,0,0,0,0,0,140000.0,0,0,0
1.0,1.0,609.0,0,0,0,5,1.0,1,1,1,1,0,562880.0,1,0,1
2.0,2.0,826.0,1,1,0,5,1.0,1,1,1,1,0,674969.0,1,1,1
3.0,2.0,945.0,0,0,1,0,1.0,0,0,0,0,0,200000.0,0,0,0
3.0,2.0,756.0,0,0,0,0,1.0,0,0,0,0,0,170000.0,0,1,1
5.0,5.0,6000.0,0,0,1,1,3.0,0,0,0,0,0,2700000.0,0,0,0
3.0,2.0,768.0,0,0,1,0,1.0,0,0,0,0,0,199999.0,0,0,0
3.0,2.0,753.0,0,0,0,1,1.0,0,0,0,0,0,280000.0,0,0,0
3.0,2.0,650.0,0,0,1,0,1.0,1,0,1,1,0,155000.0,0,0,0
3.0,2.0,855.0,0,0,0,5,1.0,0,0,0,0,0,330000.0,0,0,0
3.0,2.0,861.0,0,0,1,0,1.0,0,0,1,0,1,279999.0,0,1,1
3.0,2.0,1600.0,0,0,0,1,1.0,1,0,0,0,0,299999.0,0,0,0
3.0,2.0,833.0,1,1,1,0,1.0,0,1,1,1,1,275000.0,0,1,1
3.0,2.0,927.0,1,0,1,1,1.0,1,0,1,1,0,350000.0,0,1,1
2.0,1.0,600.0,0,0,1,3,2.0,0,0,0,0,0,215000.0,0,0,0
3.0,2.0,860.0,0,0,0,1,2.0,0,0,0,0,0,460000.0,0,0,0
3.0,2.0,860.0,0,0,0,1,1.0,0,0,0,0,0,450000.0,0,0,0
3.0,2.0,860.0,0,0,0,1,2.0,0,0,0,0,0,450000.0,0,0,0
3.0,2.0,860.0,0,0,0,1,1.0,0,0,0,0,0,420000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,380000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,380000.0,0,0,0
3.0,2.0,1000.0,0,0,0,0,2.0,0,0,0,0,0,530000.0,0,0,0
3.0,2.0,1270.0,0,0,0,1,2.0,0,0,0,0,0,740000.0,0,0,0
3.0,3.0,1313.0,0,0,0,1,3.0,0,0,0,0,0,910000.0,0,0,0
3.0,2.0,947.0,0,0,1,1,2.0,0,0,0,0,0,518000.0,0,0,0
2.0,2.0,697.0,1,1,1,3,1.0,1,1,1,1,0,246000.0,0,1,1
3.0,2.0,954.0,0,0,0,5,1.0,0,0,0,0,0,368000.0,0,0,0
3.0,2.0,750.0,1,0,1,0,1.0,0,0,0,1,0,210000.0,0,0,0
1.0,1.0,454.0,0,0,0,0,1.0,0,0,0,0,0,60000.0,0,0,0
4.0,5.0,2872.0,0,0,0,2,3.0,0,0,0,0,0,2250000.0,0,0,0
3.0,2.0,800.0,0,0,1,0,1.0,0,0,0,0,0,315000.0,0,0,0
3.0,2.0,1244.0,0,0,0,0,2.0,0,0,0,0,0,600000.0,0,0,0
3.0,2.0,1041.0,0,0,0,1,2.0,0,0,0,0,0,550000.0,0,0,0
4.0,2.0,1650.0,0,0,0,1,2.0,0,0,0,0,0,550000.0,0,0,0
3.0,2.0,1036.0,0,0,0,1,2.0,0,0,0,0,0,780000.0,0,0,0
2.0,2.0,550.0,0,0,0,3,1.0,0,0,0,0,0,165000.0,0,0,0
3.0,2.0,1050.0,0,0,0,1,2.0,0,0,0,0,0,543000.0,0,0,0
4.0,3.0,1788.0,1,1,0,1,2.0,1,1,1,1,0,1250000.0,1,0,0
4.0,2.0,1590.0,1,0,0,1,2.0,1,0,1,1,0,729000.0,0,0,0
3.0,2.0,450.0,0,0,0,5,2.0,0,0,0,0,0,193000.0,0,0,0
2.0,2.0,1240.0,0,0,0,0,2.0,0,0,0,0,0,470000.0,0,0,0
3.0,2.0,940.0,0,0,0,5,1.0,0,0,0,0,0,445000.0,0,0,0
3.0,2.0,982.0,1,0,0,1,1.0,0,0,1,1,0,388000.0,0,1,1
3.0,2.0,870.0,0,0,1,0,1.0,0,0,0,0,0,250000.0,0,0,0
2.0,1.0,560.0,1,1,0,3,1.0,1,1,1,1,0,120000.0,0,1,1
3.0,2.0,1040.0,1,1,0,0,1.0,0,1,1,1,0,410000.0,0,1,1
3.0,2.0,650.0,0,0,1,3,1.0,0,0,1,0,0,109000.0,0,0,0
2.0,2.0,975.0,1,0,0,1,1.0,1,0,1,1,0,490000.0,0,0,0
3.0,2.0,1520.0,0,0,0,0,2.0,0,0,0,0,0,595000.0,0,0,0
2.0,1.0,542.0,0,0,0,0,1.0,0,0,0,0,0,120000.0,0,0,0
3.0,2.0,450.0,0,0,0,5,2.0,0,0,0,0,0,188000.0,0,0,0
3.0,2.0,818.0,0,0,0,0,1.0,0,0,0,0,0,218000.0,0,0,0
3.0,2.0,1417.0,0,0,1,1,1.0,0,0,0,0,0,425000.0,0,0,0
3.0,2.0,850.0,0,0,0,3,1.0,0,0,0,0,0,155000.0,0,0,0
3.0,2.0,1023.0,0,1,1,1,1.0,0,1,0,0,1,270000.0,0,0,0
3.0,2.0,1050.0,0,0,0,1,1.0,0,0,0,0,0,310000.0,0,0,0
1.0,1.0,618.0,0,0,1,5,1.0,0,0,1,0,0,330000.0,0,0,0
2.0,1.0,650.0,0,0,1,3,1.0,0,0,0,0,0,240000.0,0,0,0
3.0,2.0,850.0,1,0,1,0,1.0,0,0,1,1,1,225000.0,0,0,0
4.0,2.0,1262.0,0,0,0,0,2.0,0,0,0,0,0,410000.0,1,0,0
3.0,2.0,893.0,0,0,0,1,1.0,0,0,0,0,0,420000.0,0,0,0
3.0,3.0,890.0,0,0,0,1,2.0,0,0,0,0,0,470000.0,0,0,0
3.0,2.0,1130.0,0,0,1,0,2.0,0,0,0,0,0,360000.0,0,0,0
3.0,2.0,1130.0,0,0,0,5,1.0,0,0,0,0,0,620000.0,0,0,0
3.0,2.0,650.0,0,0,0,3,1.0,0,0,0,0,0,120000.0,0,0,0
3.0,2.0,926.0,0,0,1,0,1.0,0,0,0,0,0,250000.0,0,0,0
3.0,2.0,1200.0,0,0,0,1,2.0,0,0,0,0,0,590000.0,0,0,0
3.0,2.0,650.0,0,0,0,0,1.0,0,0,1,0,0,130000.0,0,0,0
3.0,2.0,1365.0,0,0,1,5,1.0,0,0,0,0,0,489999.0,0,0,0
3.0,2.0,1100.0,1,0,1,1,1.0,1,0,1,1,0,400000.0,0,0,0
3.0,2.0,900.0,1,0,1,0,1.0,0,0,0,1,0,300000.0,0,0,0
3.0,3.0,840.0,0,0,0,0,1.0,0,0,0,0,0,200000.0,0,0,0
3.0,2.0,1299.0,1,1,0,1,1.0,1,1,1,1,0,400000.0,0,1,1
3.0,2.0,700.0,0,0,1,3,1.0,0,0,0,0,0,190000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,380000.0,0,0,0
3.0,2.0,1175.0,0,0,0,1,2.0,0,0,0,0,0,800000.0,0,0,0
3.0,2.0,1338.0,0,0,0,1,2.0,0,0,0,0,0,840000.0,0,0,0
3.0,2.0,1000.0,0,0,0,0,2.0,0,0,0,0,0,520000.0,0,0,0
3.0,2.0,700.0,0,0,0,1,1.0,0,0,0,0,0,388000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,393000.0,0,0,0
3.0,2.0,650.0,0,0,0,0,1.0,0,0,0,0,0,313000.0,0,0,0
2.0,2.0,855.0,0,0,1,1,1.0,0,0,0,0,0,220000.0,0,0,0
3.0,2.0,671.0,0,0,1,0,2.0,1,0,0,1,0,105000.0,0,0,0
3.0,2.0,700.0,0,0,1,0,1.0,0,0,0,0,0,265000.0,0,0,0
3.0,2.0,700.0,0,0,1,0,2.0,0,0,0,0,0,115000.0,0,0,0
4.0,2.0,1062.0,1,1,0,5,1.0,1,1,1,1,0,380000.0,0,1,1
3.0,2.0,1068.0,0,0,1,1,1.0,0,0,0,0,0,445000.0,0,0,0
4.0,3.0,1285.0,0,0,0,1,1.0,0,0,0,0,0,600000.0,0,0,0
3.0,2.0,856.0,0,0,0,1,1.0,0,0,0,0,0,460000.0,0,0,0
3.0,2.0,1091.0,0,0,0,1,1.0,0,0,0,0,0,530000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,350000.0,0,0,0
2.0,1.0,560.0,0,0,0,3,2.0,0,0,0,0,0,99000.0,0,0,0
3.0,2.0,887.0,0,0,0,1,1.0,0,0,0,0,0,500000.0,0,0,0
3.0,2.0,850.0,0,0,0,1,2.0,0,0,0,0,0,430000.0,0,0,0
2.0,2.0,663.0,0,0,0,0,1.0,0,0,0,0,0,249000.0,0,0,0
5.0,4.0,2337.0,0,0,0,1,4.0,0,0,0,0,0,1150000.0,0,0,0
3.0,2.0,1473.0,1,1,1,1,2.0,1,1,1,1,1,500000.0,0,0,0
1.0,1.0,624.0,1,1,0,5,1.0,1,1,1,1,1,538000.0,0,1,1
3.0,2.0,870.0,0,0,1,0,1.0,0,0,0,0,0,245000.0,0,0,0
3.0,2.0,838.0,0,0,0,1,1.0,0,0,0,0,0,420000.0,0,0,0
3.0,2.0,840.0,1,1,0,5,2.0,1,1,0,1,0,600000.0,0,1,1
3.0,2.0,900.0,0,0,0,1,1.0,0,0,0,0,0,375000.0,0,0,0
3.0,2.0,850.0,0,0,0,3,1.0,0,0,0,0,0,180000.0,0,0,0
3.0,2.0,850.0,0,0,0,0,1.0,0,0,0,0,0,225000.0,0,0,0
3.0,1.0,742.0,1,1,0,0,1.0,1,1,1,1,0,295000.0,1,0,0
1.0,1.0,460.0,0,0,0,5,1.0,0,0,0,0,0,380000.0,0,0,0
1.0,1.0,650.0,1,0,0,5,1.0,1,0,1,1,0,420000.0,0,0,0
3.0,2.0,1059.0,1,0,1,1,1.0,0,0,0,1,1,415000.0,0,1,1
3.0,2.0,893.0,0,0,0,5,2.0,0,0,0,0,0,339000.0,0,0,0
3.0,2.0,1238.0,1,1,1,1,1.0,1,1,1,1,0,410000.0,0,0,0
3.0,2.0,650.0,0,0,0,0,1.0,0,0,0,0,0,140000.0,0,0,0
4.0,2.0,1334.0,0,0,0,1,1.0,0,0,0,0,0,430000.0,0,0,0
5.0,3.0,1156.0,0,0,0,1,1.0,0,0,0,0,0,315000.0,0,0,0
3.0,2.0,1100.0,1,1,0,1,1.0,1,1,0,1,1,310000.0,0,1,1
3.0,2.0,865.0,0,0,0,5,2.0,1,0,1,1,1,520000.0,1,0,0
3.0,2.0,954.0,0,0,0,5,1.0,0,0,0,0,0,360000.0,0,0,0
3.0,2.0,1250.0,0,0,0,1,1.0,0,0,1,1,0,390000.0,0,0,0
3.0,2.0,950.0,0,0,0,0,1.0,0,0,0,0,0,318000.0,0,0,0
2.0,2.0,980.0,0,0,0,5,1.0,0,0,0,0,0,700000.0,0,0,0
3.0,2.0,1200.0,0,0,0,1,1.0,0,0,0,0,0,350000.0,0,0,0
3.0,2.0,665.0,0,0,0,0,1.0,0,0,0,0,0,379888.0,0,0,0
3.0,2.0,850.0,0,0,1,0,1.0,0,0,0,0,0,228000.0,0,0,0
3.0,2.0,850.0,0,0,1,0,1.0,0,0,0,0,0,238000.0,0,0,0
3.0,2.0,997.0,0,0,0,1,1.0,1,0,1,1,0,358000.0,1,0,0
3.0,2.0,1378.0,0,0,0,1,1.0,0,0,0,0,0,393000.0,0,0,0
3.0,2.0,1141.0,0,1,1,1,1.0,0,1,0,0,0,320000.0,0,1,1
3.0,2.0,1200.0,1,0,0,1,1.0,1,0,1,1,0,425000.0,0,0,0
2.0,2.0,972.0,0,0,0,0,1.0,0,0,0,0,0,388000.0,0,0,0
2.0,1.0,551.0,0,0,1,3,1.0,0,0,0,0,0,220000.0,0,0,0
2.0,1.0,550.0,1,1,0,0,1.0,0,1,1,1,0,178000.0,0,1,1
1.0,1.0,650.0,1,1,0,1,1.0,1,1,1,1,0,450000.0,0,1,1
3.0,2.0,950.0,0,0,1,0,2.0,0,0,0,0,0,450000.0,0,0,0
3.0,2.0,1159.0,0,0,1,0,1.0,0,0,0,0,0,289000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,360000.0,0,0,0
3.0,2.0,853.0,0,0,0,0,1.0,0,0,0,0,1,160000.0,0,0,0
3.0,2.0,1110.0,0,0,0,1,2.0,0,0,0,0,0,448500.0,0,0,0
3.0,2.0,1045.0,0,0,1,0,1.0,0,0,0,0,0,228000.0,0,0,0
4.0,2.0,920.0,0,0,0,0,1.0,0,0,0,0,0,228000.0,0,0,0
3.0,2.0,1144.0,1,0,1,1,1.0,0,0,0,1,0,379000.0,0,1,1
2.0,1.0,600.0,0,0,1,0,1.0,0,0,0,0,0,189000.0,0,0,0
3.0,2.0,1167.0,0,0,0,1,1.0,0,0,0,0,0,320000.0,0,0,0
2.0,2.0,430.0,1,1,1,5,1.0,1,1,1,1,1,350000.0,0,1,1
3.0,2.0,1044.0,1,0,1,1,2.0,1,0,1,1,0,570000.0,0,0,0
3.0,2.0,650.0,0,0,1,0,1.0,0,0,0,0,0,210000.0,0,0,0
3.0,2.0,650.0,0,0,1,0,1.0,0,0,0,0,0,245000.0,0,0,0
3.0,2.0,1113.0,0,0,1,1,2.0,0,0,0,0,0,610000.0,0,0,0
2.0,2.0,972.0,0,0,0,0,1.0,0,0,0,0,0,438000.0,0,0,0
3.0,2.0,820.0,1,0,0,0,1.0,1,0,1,1,0,260000.0,0,0,0
3.0,2.0,1012.0,0,0,0,0,1.0,0,0,0,0,0,365000.0,0,0,0
1.0,1.0,447.0,0,0,0,1,1.0,0,0,0,0,0,198000.0,0,0,0
3.0,2.0,1150.0,0,0,0,0,1.0,0,0,0,0,0,299999.0,0,0,0
3.0,2.0,852.0,1,1,1,0,1.0,1,1,1,1,0,180000.0,0,1,1
3.0,2.0,815.0,0,0,0,0,1.0,0,0,0,0,0,245000.0,0,0,0
1.0,1.0,450.0,1,1,0,1,1.0,1,1,1,1,0,210000.0,0,0,0
2.0,2.0,714.0,0,0,1,5,1.0,0,0,0,0,0,330000.0,0,0,0
3.0,2.0,967.0,0,0,0,0,1.0,0,0,0,0,0,263000.0,0,0,0
3.0,2.0,1010.0,1,1,1,0,1.0,0,1,1,1,1,330000.0,0,1,1
3.0,2.0,1001.0,1,0,1,5,2.0,1,0,0,1,0,448000.0,0,0,0
3.0,2.0,1345.0,0,0,0,1,2.0,0,0,0,0,0,790000.0,0,0,0
3.0,2.0,680.0,0,0,0,0,1.0,0,0,0,0,0,345000.0,0,0,0
3.0,2.0,1012.0,0,0,1,1,2.0,0,0,0,0,0,675000.0,0,0,0
4.0,3.0,1464.0,0,0,1,1,2.0,0,0,0,0,0,930000.0,0,0,0
3.0,2.0,915.0,0,0,0,1,1.0,0,0,0,0,0,380000.0,0,0,0
3.0,2.0,750.0,1,0,1,0,1.0,0,0,0,1,0,199990.0,0,0,0
3.0,2.0,850.0,0,0,0,0,1.0,0,0,0,0,0,199900.0,0,0,0
3.0,2.0,624.0,0,0,0,0,1.0,0,0,0,0,0,99000.0,0,0,0
3.0,2.0,920.0,1,0,1,1,2.0,1,0,1,1,0,330000.0,0,1,1
2.0,2.0,581.0,0,0,1,0,1.0,0,0,0,0,0,230000.0,0,0,0
3.0,2.0,750.0,0,0,0,0,1.0,0,0,0,0,0,338000.0,0,0,0
3.0,1.0,650.0,0,0,1,0,1.0,0,0,0,0,0,145000.0,0,0,0
3.0,2.0,790.0,1,0,0,0,1.0,1,0,0,1,0,163000.0,0,0,0
3.0,2.0,890.0,0,0,1,0,1.0,0,0,0,0,0,315000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,355000.0,0,0,0
4.0,2.0,1271.0,0,0,0,1,2.0,0,0,0,0,0,698000.0,0,0,0
3.0,2.0,900.0,0,0,0,1,2.0,0,0,0,0,0,480000.0,0,0,0
3.0,2.0,887.0,0,0,0,1,1.0,0,0,0,0,0,510000.0,0,0,0
4.0,2.0,1066.0,1,1,0,1,2.0,1,1,0,1,0,680000.0,0,0,0
3.0,2.0,865.0,0,0,0,0,1.0,0,0,0,0,0,345000.0,0,0,0
3.0,2.0,850.0,0,0,0,0,1.0,0,0,0,0,0,295000.0,0,0,0
2.0,3.0,1300.0,0,0,1,1,1.0,0,0,0,0,0,608000.0,0,0,0
2.0,1.0,719.0,1,0,1,0,1.0,1,0,1,1,0,390000.0,0,0,0
3.0,2.0,1135.0,0,0,1,1,2.0,0,0,0,0,0,468000.0,0,0,0
3.0,3.0,1894.0,0,0,0,1,2.0,0,0,0,0,0,3039000.0,0,0,0
3.0,2.0,753.0,0,0,0,0,2.0,0,0,0,0,0,168000.0,0,0,0
3.0,2.0,1009.0,1,0,1,5,2.0,1,0,1,1,0,380000.0,0,0,0
4.0,2.0,1142.0,0,0,1,1,1.0,0,0,0,0,0,450000.0,0,0,0
3.0,2.0,973.0,0,0,1,1,1.0,0,0,0,0,0,318000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,221000.0,0,0,0
1.0,1.0,720.0,1,1,0,1,1.0,1,1,1,1,1,398000.0,0,1,1
3.0,2.0,870.0,0,0,1,0,1.0,0,0,0,0,0,255000.0,0,0,0
4.0,3.0,1281.0,0,0,1,1,2.0,0,0,0,0,0,738000.0,0,0,0
3.0,2.0,1096.0,0,0,1,1,1.0,0,0,0,0,0,389000.0,0,0,0
3.0,2.0,750.0,0,0,1,1,1.0,0,0,0,0,0,200000.0,0,0,0
3.0,2.0,850.0,1,1,1,0,1.0,1,1,1,1,0,205000.0,0,0,0
3.0,2.0,1050.0,1,0,0,1,1.0,1,0,1,1,0,400000.0,0,0,0
3.0,2.0,750.0,0,0,1,3,1.0,0,0,0,0,0,185000.0,0,0,0
3.0,2.0,1185.0,0,0,0,0,2.0,0,0,0,0,0,260000.0,0,0,0
2.0,1.0,698.0,1,0,1,1,1.0,1,0,1,1,0,410000.0,0,1,1
3.0,2.0,1212.0,0,0,0,0,1.0,0,0,0,0,0,330000.0,0,0,0
3.0,2.0,800.0,0,0,1,0,1.0,0,0,0,0,0,265000.0,0,0,0
2.0,2.0,810.0,0,0,0,5,1.0,0,0,0,0,0,280000.0,0,0,0
3.0,2.0,1006.0,0,0,1,1,1.0,0,0,0,0,0,378000.0,0,0,0
3.0,2.0,1100.0,0,0,0,5,2.0,0,0,0,0,0,448500.0,0,0,0
3.0,2.0,1206.0,0,0,1,1,1.0,0,0,0,0,0,450000.0,0,0,0
3.0,2.0,1259.0,0,0,1,1,1.0,0,0,0,0,0,650000.0,0,0,0
4.0,2.0,1000.0,1,1,1,5,2.0,1,1,1,1,1,350000.0,0,0,0
3.0,2.0,1265.0,0,0,0,1,1.0,1,0,1,1,0,528000.0,0,0,0
4.0,3.0,1050.0,0,0,0,5,2.0,0,0,0,0,0,550000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,280000.0,0,0,0
3.0,3.0,1200.0,0,0,0,1,2.0,0,0,0,0,0,530000.0,0,0,0
3.0,2.0,1115.0,0,0,1,1,1.0,0,0,0,0,0,495000.0,0,0,0
3.0,2.0,1116.0,0,0,1,1,2.0,0,0,0,0,0,600000.0,0,0,0
3.0,2.0,1091.0,0,0,0,1,1.0,0,0,1,0,0,350000.0,0,1,1
2.0,2.0,847.0,0,0,0,5,1.0,0,0,0,0,0,440000.0,0,0,0
3.0,2.0,1100.0,1,1,0,1,2.0,1,1,1,1,1,460000.0,0,0,0
3.0,2.0,855.0,0,0,0,0,2.0,0,0,0,0,0,313000.0,0,0,0
3.0,2.0,800.0,0,0,1,3,1.0,0,0,0,0,0,108000.0,0,0,0
3.0,2.0,648.0,0,0,0,0,1.0,0,0,0,0,0,145000.0,0,0,0
3.0,2.0,911.0,1,0,0,1,1.0,1,0,1,1,1,290000.0,0,0,0
1.0,1.0,450.0,0,0,0,1,1.0,0,0,0,0,0,200000.0,0,0,0
1.0,1.0,500.0,0,0,0,1,1.0,0,0,0,0,0,200000.0,0,0,0
3.0,2.0,813.0,0,0,1,0,1.0,1,0,1,0,0,160000.0,1,0,0
1.0,1.0,450.0,1,1,1,1,1.0,1,1,1,1,1,240000.0,0,0,0
1.0,1.0,418.0,0,0,0,5,1.0,0,0,0,0,0,270000.0,0,0,0
1.0,1.0,454.0,1,1,1,5,1.0,1,1,1,1,0,235000.0,0,0,0
1.0,1.0,280.0,1,1,1,5,1.0,1,1,1,1,1,230000.0,0,1,1
3.0,2.0,1000.0,0,0,0,5,2.0,0,0,0,0,0,450000.0,0,0,0
3.0,2.0,1036.0,0,0,0,1,2.0,0,0,0,0,0,750000.0,0,0,0
3.0,2.0,850.0,0,0,0,0,2.0,0,0,0,0,0,378000.0,0,0,0
3.0,2.0,1060.0,0,0,0,1,2.0,0,0,0,0,0,480000.0,0,0,0
3.0,2.0,887.0,0,0,0,1,2.0,0,0,0,0,0,480000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,255000.0,0,0,0
4.0,3.0,1646.0,0,0,0,1,2.0,0,0,0,0,0,835000.0,0,0,0
3.0,2.0,826.0,0,0,0,0,1.0,0,0,0,0,0,390000.0,0,0,0
3.0,2.0,1219.0,0,0,0,1,2.0,0,0,0,0,0,815000.0,0,0,0
2.0,1.0,513.0,0,0,1,3,1.0,0,0,0,0,0,170000.0,0,0,0
3.0,2.0,1036.0,0,0,0,1,2.0,0,0,0,0,0,780000.0,0,0,0
3.0,2.0,1254.0,0,0,0,1,2.0,0,0,0,0,0,825000.0,0,0,0
3.0,2.0,700.0,0,0,0,0,1.0,0,0,0,0,0,415000.0,0,0,0
3.0,2.0,800.0,0,0,0,0,1.0,0,0,0,0,0,420000.0,0,0,0
3.0,2.0,700.0,0,0,0,1,2.0,0,0,0,0,0,360000.0,0,0,0
3.0,2.0,650.0,0,0,0,0,1.0,0,0,0,0,0,310000.0,0,0,0
3.0,2.0,650.0,0,0,1,0,1.0,0,0,0,0,0,305000.0,0,0,0
1.0,1.0,409.0,0,0,1,5,1.0,0,0,0,0,0,580000.0,0,0,0
3.0,2.0,650.0,1,0,1,3,1.0,1,0,1,1,0,164000.0,1,1,1
